Frames,Commands Sent,Bytes Transmitted,IV Num Reads,IV Bytes Read,IV Num Writes,IV Bytes Written,CP Num Reads,CP Bytes Read,CP Num Writes,CP Bytes Written,FV Num Reads,FV Bytes Read,FV Num Writes,FV Bytes Written,Pixels Mapped,Pixels Blended,PSNR,File Name,L1-Hit,L1-Miss,L1-Load,L1-Store,L1-Evict,L2-Hit,L2-Miss,L2-Load,L2-Store,L2-Evict,L3-Hit,L3-Miss,L3-Load,L3-Store,L3-Evict,Mem-Hit,Mem-Miss,Mem-Load,Mem-Store,Mem-Evict
240 , 8640000 , 984723800 , 33336006 , 45582497280 , 0 , 0 , 33336246 , 419863011840 , 101490475 , 51963123200 , 33336006 , 15194165760 , 0 , 0 , 552960000 , 0 , inf,../recordings/acmmm2011/./1920x1200/xcode.mov,2309255680,8192,2309263872,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 520344552 , 18077787 , 23774659200 , 0 , 0 , 18078027 , 230576457600 , 52839069 , 26750011904 , 18077787 , 7924886400 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/desktop.mov,3629910912,8192,3629919104,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 687122552 , 21012658 , 29725387008 , 0 , 0 , 21012898 , 248428641024 , 73686319 , 37403906048 , 21012658 , 9908462336 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/digg.mov,1318519552,8192,1318527744,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 480730640 , 16713119 , 20573238528 , 0 , 0 , 16713359 , 220972195584 , 47887330 , 24195529728 , 16713119 , 6857746176 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/flickr.mov,2562770688,8192,2562778880,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 724792624 , 22575298 , 33283528320 , 0 , 0 , 22575538 , 259103064960 , 78395078 , 39814749440 , 22575298 , 11094509440 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/email.mov,2504566656,8192,2504574848,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 925143872 , 27041436 , 42413936256 , 0 , 0 , 27041676 , 286494288768 , 103438984 , 52639420416 , 27041436 , 14137978752 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/document.mov,1253068672,8192,1253076864,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 332259616 , 13755923 , 16279724544 , 0 , 0 , 13756163 , 208091653632 , 29328452 , 14618036224 , 13755923 , 5426574848 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/presentation.mov,1131599360,8192,1131607552,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 1058857568 , 29669174 , 44352531072 , 0 , 0 , 29669414 , 292310073216 , 120153196 , 61195408640 , 29669174 , 14784177024 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/maps.mov,1899266944,8192,1899275136,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 711973336 , 20909464 , 30652448640 , 0 , 0 , 20909704 , 251209825920 , 76792667 , 38993648640 , 20909464 , 10217482880 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/npr.mov,1627540096,8192,1627548288,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 538488272 , 17954720 , 21964164864 , 0 , 0 , 17954960 , 225144974592 , 55107034 , 27887671296 , 17954720 , 7321388288 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/slideshow.mov,3026412800,8192,3026420992,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 275275440 , 9072472 , 12607257600 , 0 , 0 , 9072712 , 108600652800 , 29009430 , 14852828160 , 9072472 , 4202419200 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/desktop.mov,4202411008,8192,4202419200,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 372496672 , 10998636 , 16084866816 , 0 , 0 , 10998876 , 119033480448 , 41162084 , 21074987008 , 10998636 , 5361622272 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/digg.mov,1066646784,8192,1066654976,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 466689688 , 16253688 , 20840712192 , 0 , 0 , 16253928 , 221774616576 , 46132211 , 23265613824 , 16253688 , 6946904064 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/youtube.mov,2651928576,8192,2651936768,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 4881600 , 625469176 , 20530565 , 28043622528 , 0 , 0 , 20530805 , 243383347584 , 65979647 , 33458843648 , 20530565 , 9347874176 , 0 , 0 , 311040000 , 0 , inf,../recordings/acmmm2011/./1440x900/xcode.mov,757931392,8192,757939584,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 478132448 , 13669692 , 22164502272 , 0 , 0 , 13669932 , 137272386816 , 54366556 , 27835676672 , 13669692 , 7388167424 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/document.mov,3093191936,8192,3093200128,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 249079952 , 8164689 , 10620448512 , 0 , 0 , 8164929 , 102640225536 , 25734994 , 13176316928 , 8164689 , 3540149504 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/flickr.mov,3540141312,8192,3540149504,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 378152688 , 11427519 , 17684493312 , 0 , 0 , 11427759 , 123832359936 , 41869086 , 21436972032 , 11427519 , 5894831104 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/email.mov,1599855616,8192,1599863808,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 173033296 , 6778317 , 9035034624 , 0 , 0 , 6778557 , 97883983872 , 16229162 , 8309330944 , 6778317 , 3011678208 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/presentation.mov,3011670016,8192,3011678208,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 538277232 , 14738807 , 22797876480 , 0 , 0 , 14739047 , 139172509440 , 61884654 , 31684942848 , 14738807 , 7599292160 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/maps.mov,3304316672,8192,3304324864,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 280996808 , 8731574 , 11073462528 , 0 , 0 , 8731814 , 103999267584 , 29724601 , 15218995712 , 8731574 , 3691154176 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/slideshow.mov,3691145984,8192,3691154176,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 384890176 , 10945691 , 16946436864 , 0 , 0 , 10945931 , 121618190592 , 42711272 , 21868171264 , 10945691 , 5648812288 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/npr.mov,1353836800,8192,1353844992,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 316634752 , 10154277 , 14282697216 , 0 , 0 , 10154517 , 113626971648 , 34179344 , 17499824128 , 10154277 , 4760899072 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/xcode.mov,465923584,8192,465931776,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
240 , 2160000 , 242021416 , 7948199 , 10865009664 , 0 , 0 , 7948439 , 103373908992 , 24852677 , 12724570624 , 7948199 , 3621669888 , 0 , 0 , 138240000 , 0 , inf,../recordings/acmmm2011/./960x600/youtube.mov,3621661696,8192,3621669888,0,0,0,16384,16384,0,0,0,16384,16384,0,0,16384,0,16384,0,0
